function_name,script_file_name,module_family,function_visibility,line_number,functional_role,migration_priority,python_target_package,safe_migration_mode
MVPQAIC_P4X_findRecord_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8249,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4X_readTable_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8257,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4X_findHeaderRow_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8277,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4X_indexBy_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8290,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4X_normalizeRows_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8299,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4X_findSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8307,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4X_getOrCreate_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8315,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4X_log_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8319,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4X_error_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8333,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_Status,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8397,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_BuildCdcDeliveryTrackerAlignmentPreview,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8415,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_ApplyCdcDeliveryTrackerAlignmentSafe,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8451,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_Run,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8510,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_OpenCdcDeliveryTracker,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8514,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_OpenAlignmentAudit,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8518,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_buildState_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8522,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_buildTrackerRows_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8568,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_buildAuditRows_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8580,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_upsertTrackerRows_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8594,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_writeAudit_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8632,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_formatCdcTracker_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8650,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_formatAudit_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8667,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_readRuntime_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8684,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_readLibraryVariants_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8693,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_readQueueVariants_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8704,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_emptyVariantCheck_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8722,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_emptyQueueCheck_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8726,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_readTable_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8730,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_findHeaderRow_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8748,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_headerMap_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8762,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_findSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8768,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_getOrCreateSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8776,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_openSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8780,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_norm_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8793,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_makeRunId_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8797,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_log_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8801,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_error_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8817,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Y_errorCode_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8833,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_Status,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8875,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_BuildScriptRegistryExportAuditPreview,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8893,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_BuildScriptRegistryExportAuditSafe,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8922,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_OpenScriptRegistryExportAudit,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8978,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_OpenScriptRegistryExportActionPlan,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8982,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_Run,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8986,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_collectSummary_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,8990,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_buildAuditPayload_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9021,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
pushAudit,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,INTERNAL,9026,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
pushPlan,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,INTERNAL,9043,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_writeAuditSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9088,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_writeActionPlanSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9101,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_clearAndWrite_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9114,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_formatTable_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9126,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_sheetProfile_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9145,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_findHeaderRow_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9165,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_isRuntimeReady_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9186,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_findSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9193,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_getOrCreateSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9201,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_openSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9205,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_countRowsContaining_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9225,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_rowsContain_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9230,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_rowsText_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9234,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_norm_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9238,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_maxRowWidth_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9242,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_normalizeRows_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9246,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_setRowHeights_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9254,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_makeRunId_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9260,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_log_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9264,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_error_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9280,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P4Z_errorCode_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9300,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_homeSheetName_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9352,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_execSheetName_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9358,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_safeSheetName_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9362,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_expectedVariants_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9372,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_Status,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9387,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_BuildMvpHomeExecutiveControlCenterSafe,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9407,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_OpenHome,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9465,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_OpenExecutiveControlCenter,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9469,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_Run,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9473,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_buildSnapshot_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9477,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_buildHomeRows_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9542,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_buildExecutiveRows_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9559,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_writeCockpit_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9575,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_formatCockpit_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9598,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_statusDetails_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9621,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_isExecutiveReady_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9646,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_globalStatus_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9659,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_globalDecision_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9665,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_alert_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9671,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_row_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9679,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_variantStats_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9697,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_queueVariantStats_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9709,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_emptyVariantStats_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9731,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_emptyQueueStats_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9733,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_simpleSheetStats_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9734,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_statusCounts_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9739,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_findRecord_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9750,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_readTable_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9758,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_findSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9783,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_getOrCreate_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9797,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_openSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9802,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_rowsHaveBlocker_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9822,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_maxWidth_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9826,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_pad_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9832,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_norm_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9838,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_makeRunId_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9842,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_log_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9846,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_error_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9862,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5A_errorCode_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9882,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_Status,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9920,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_FormatPromptRunQueueUiSafe,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,9947,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_OpenPromptRunQueue,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10004,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_OpenPromptRunQueueUiAudit,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10008,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_Run,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10012,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_buildQueueSummary_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10016,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_emptySummary_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10022,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_readHeaderTable_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10036,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_ensureHelperHeaders_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10064,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_applyQueueHelperValues_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10084,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_scanRows_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10103,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_formatQueue_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10149,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_applyQueueValidations_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10182,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_setQueueWidths_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10197,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_buildAuditRows_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10223,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_writeAudit_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10240,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_findSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10267,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_getOrCreateSheet_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10275,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_openSheetByNames_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10279,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_resetFilter_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10299,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5B_get_,mvpqaic_23_gpt_response_intake_core.js,QAIC_BRIDGE,PUBLIC,10304,PROMPT_OR_AI,P0,mvp_qaic_py.bridge,READONLY_PORT_FIRST
